epoch,acc,loss,val_acc,val_loss
0,0.770068153295357,0.4294498663808242,0.9581396675466107,0.17268001597786098
1,0.795376126389826,0.40646342212000497,0.9464199150586584,0.12108923971692076
2,0.7981849549446789,0.4022141864107506,0.948415979959283,0.13396151618498073
3,0.8022057146184105,0.3963854033943999,0.9558869657301917,0.16198453945918673
4,0.806418957460888,0.3951151432445904,0.9828053266417633,0.12921212395157736
5,0.8235856051100718,0.36990369234441883,0.9747640366475261,0.12953289499859932
6,0.8287612638370714,0.36299401214889127,0.9948387465052352,0.1073160863179059
7,0.8340438576411994,0.35805701975595644,0.976503464632356,0.1395716831398675
8,0.8339796965894833,0.35698121363915153,0.9934985315005301,0.11828919713842155
9,0.837900650165393,0.3525519263544471,0.9721406370638482,0.1388084759383407
10,0.8365817839693858,0.3545809854962908,0.994696170406912,0.1186063423520784
11,0.8383854226075054,0.3516205668150257,0.9959223245941456,0.10447127976864275
12,0.8389557431344364,0.3512145320440734,0.995637172465485,0.1175360888348524
13,0.8406453176753285,0.3488813991508286,0.9902477972337989,0.13168767647101068
14,0.8401320292004106,0.3491985514731123,0.9947246856197781,0.12935952367526354
15,0.8400678681486945,0.34913093779328286,0.996007870198751,0.12471785767899869
16,0.8408235428242723,0.34823849075561486,0.9939832901192532,0.12603245267119284
17,0.8397256758298164,0.35370347964745963,0.9953520203368244,0.13151058064813353
18,0.841850119774108,0.34628652160437196,0.9906184950010577,0.1232527778389252
19,0.8398326109273412,0.34992095659107386,0.9931563489461374,0.1260492672374711
20,0.8422564731447022,0.34705298925202127,0.9907040406056631,0.12379643942786533
21,0.8429765027877718,0.34544674915001194,0.9865978499529499,0.12839746122225923
22,0.8424418273137453,0.3459140426303256,0.9934700162536714,0.11031891528445092
23,0.8431119539249007,0.34575636240766194,0.9923294077730216,0.12287154228184397
24,0.8439389186790925,0.34417567124480436,0.9955801420057601,0.1220393412926518
