epoch,acc,loss,val_acc,val_loss
<<<<<<< HEAD
0,0.7308015854978447,0.46227688300945446,0.9058427670805641,0.17287166096156845
1,0.7622690201961452,0.43981878008526465,0.9869970629670676,0.12532784595893065
2,0.7905497889814076,0.4212125880669008,0.9753343409048474,0.12319476526992118
=======
0,0.7303595870947421,0.46239931376450577,0.9053294932489749,0.17217987895435963
1,0.7604725105441309,0.440665484440154,0.9861416065810856,0.125826203154749
2,0.7878265085045745,0.4231080134999756,0.9744218540931333,0.12502411817886686
3,0.8056561537516135,0.40737865473112633,0.9659243206590462,0.1627309801770139
4,0.8156652788799356,0.3941959787308456,0.9828338418886222,0.14989481236919602
5,0.8218603855298728,0.38479107543885593,0.9815791725225154,0.12737672630983346
6,0.8253678567422841,0.3777443015501982,0.9826057201856937,0.1420980574082307
7,0.8266582069190834,0.37288259534250034,0.9742222476030709,0.14803056732139214
8,0.8300302269807682,0.36849020473685384,0.9801819270920783,0.1348421482087854
9,0.8314417702680957,0.36626611658318553,0.9890216430805582,0.14625909672663112
10,0.8331170867959844,0.3633169652398043,0.9864837891354784,0.10680128300931695
11,0.8342149538040379,0.361391342653711,0.984915452427845,0.1461286300599903
12,0.8346712102269425,0.3604318153814673,0.9983176024409022,0.09098294778696747
13,0.835462529948626,0.35910102843327246,0.9842310873190594,0.13622054671882758
14,0.8359116573446328,0.35823013383890484,0.9775300122955343,0.1232945115150046
15,0.8356407550975699,0.3583261410635527,0.9861701217939517,0.11544336674226599
16,0.8369596213003759,0.3566433397947457,0.9831189939475976,0.12967796232938536
17,0.836731493092323,0.35646914767813787,0.9865693347740766,0.11153035542971156
18,0.8365461389300787,0.35653280504782986,0.9935555618922696,0.09950995072733057
19,0.8373588456712673,0.3552699784460478,0.9912458296841111,0.11903138825808351
20,0.8385921638028522,0.3546356753957874,0.9942684422139211,0.0875644662118627
21,0.8379220371848979,0.35530310756357664,0.991188799258379,0.09423532100849182
22,0.8375014257945016,0.3554294893784304,0.9855427871108983,0.11078115851056698
23,0.8383640355812018,0.3552580259199002,0.9426559068906528,0.20044492978634834
24,0.8376154898985281,0.3546269831254108,0.9879095497787816,0.15354897365181802
>>>>>>> 07a226e8410d806621f92299d663b323e18cefac
