epoch,acc,loss,val_acc,val_loss
0,0.7665036500581276,0.4344203982893575,0.9657247141689838,0.1423254070354234
1,0.8063904414212838,0.3955905152091934,0.9891642191448884,0.1254751027782332
2,0.8226018022128436,0.3757598059906497,0.9886224301004333,0.1077493253764205
3,0.8313633511965776,0.36134603337767296,0.982805326606071,0.16470343041983923
4,0.8357405611885931,0.35506241824603263,0.9890786735062903,0.14930737005859157
5,0.8369810083266795,0.35293890351755286,0.9528358379535229,0.14896540608267783
6,0.8373873617040726,0.35236139188093457,0.9707148763865522,0.14619417708699495
7,0.8392052583551957,0.3500298406761783,0.9902477972337989,0.13786697217561436
8,0.8400393521226879,0.34956768482117856,0.9917876186588811,0.1285984970905619
9,0.8412584122208732,0.34821193087287267,0.989449371273549,0.1399212018237074
10,0.8412655412273748,0.34785459549326136,0.9912458296841111,0.1208258094333777
11,0.8421424090406758,0.34662601474115484,0.9575123328635573,0.15256965584111154
12,0.8425131173787618,0.34952774029121003,0.995637172465485,0.1188443139398974
13,0.8415720885137448,0.34707593204317827,0.9952949898770994,0.12875573971213455
14,0.8425416333911709,0.3458656572426713,0.9954945963671619,0.11154711813999985
15,0.8419641838713356,0.34702863972461984,0.9908466166699934,0.13146075731184625
16,0.8435967263534156,0.3447797783080319,0.9938121988420568,0.12624116595116927
17,0.8432331470218314,0.3455882157501098,0.9962645071145456,0.10074446147250443
18,0.8424418273069465,0.34585344092500814,0.9946391399811799,0.11918062971264694
19,0.8431975019893231,0.3453271951094258,0.9954945963671619,0.11712471286932823
20,0.8442882399976737,0.34348100300075607,0.9948957768969745,0.1258590541922977
21,0.8450866887122613,0.34319349241267594,0.9912458296841111,0.14597266215310845
22,0.8443666590691918,0.3441449881714971,0.9857994240266928,0.1316162623967942
23,0.8442312079320629,0.3439602293452311,0.9952379594853601,0.11868363465989414
24,0.8443310140366835,0.343831799644775,0.9920442556443609,0.1468941949482344
