epoch,acc,loss,val_acc,val_loss
0,0.7677726132086232,0.4341692627428113,0.9714847871186392,0.15940658851063022
1,0.8218960305691799,0.3784685486587054,0.9924719837880623,0.1087211508687043
2,0.8427626325995209,0.343873436740653,0.9925004990009284,0.09897206293022721
3,0.8445092391924262,0.3354210117339979,0.9885653996254116,0.14341649965873962
4,0.8453219459336146,0.33104938834997405,0.9926430750805555,0.13674281396696458
5,0.84603484658378,0.31878239792416085,0.9907325558185291,0.09367314163618702
6,0.8468546823314703,0.3128419879569395,0.9940973509367247,0.16872907510475196
7,0.8474036158320977,0.3075612143822566,0.9926715902781248,0.08711027012873802
8,0.8480024523782366,0.3058755645594086,0.9925290142290912,0.10258639410710484
9,0.8496064788411087,0.302511581263181,0.9926430750805555,0.07386789923631154
10,0.8507756359073799,0.3016834054900722,0.9952664746642333,0.10895312376546201
11,0.8501625413482377,0.30112514836076076,0.9904474036898685,0.07541524875695467
12,0.8500769932702179,0.3007973193122898,0.9923579229365981,0.08348931969705685
13,0.8512033762974792,0.30049286185131385,0.9948672616841084,0.08926011488094852
14,0.850590281738337,0.30287894763641404,0.9950098377484388,0.07230714113225568
15,0.8505760237253336,0.30148777791626225,0.9942969574114905,0.10360856116435843
16,0.8517451807916049,0.2990381587655783,0.9908466166699934,0.0770734608639284
17,0.8521515341621991,0.29785331069498494,0.9957797484958225,0.07031136785242069
18,0.8529998859358959,0.29613521221774025,0.9955801420057601,0.07827529753330613
19,0.8533064332154671,0.2959655960136881,0.9927571359320198,0.07410443806796378
20,0.853905269761606,0.2939745740905732,0.9877384584675925,0.11714669468083738
21,0.8537127865860613,0.294137239231818,0.9930422880453836,0.07861800710340947
22,0.8539623018136192,0.2940673242378659,0.9954660811542958,0.1959311473150005
23,0.8548106535873161,0.29210139821407066,0.993298924976475,0.07979099303755906
24,0.8552312649709136,0.2907158956993968,0.994211411788189,0.08592318224418785
