epoch,acc,loss,val_acc,val_loss
0,0.7460291433785787,0.46952044967236045,0.9517807750281889,0.13601642870898595
1,0.782465495608532,0.42426660331948746,0.9541190224832062,0.16052686394530585
2,0.7894376639671495,0.41702063289718805,0.9483589494842612,0.14613270721914268
3,0.7955614805520702,0.40738351893109526,0.9777296187363073,0.1440876043878115
4,0.7983774381202235,0.4041769270976049,0.9656391684963929,0.1379166567495386
5,0.7988479525493327,0.40279926889786033,0.9591091847347674,0.1426607124243346
6,0.7984415991787385,0.4048278694028007,0.9545467506761972,0.14503440485876876
7,0.7978855366716094,0.4042890237962369,0.945564458623387,0.15312117527499097
8,0.7982847610357021,0.4027782690535933,0.9670934443525621,0.1386389806484227
9,0.801913425345044,0.3964724233270956,0.9638427100858308,0.12739200609984955
10,0.8023126497091365,0.39524272525984955,0.9450797000046639,0.15200433461703294
11,0.8002666248431619,0.3961876345065595,0.948244888632797,0.15232500227670606
