epoch,acc,loss,val_acc,val_loss
0,0.716237025208167,0.48483089272035246,0.9690895092378898,0.19461543684475655
1,0.7533934070947873,0.44871007913097466,0.9981750263765719,0.13699041499477882
2,0.773853655754534,0.42720475858832707,0.9299096067599179,0.1628990913460452
3,0.7833494924147371,0.4175337280938301,0.9867119107891174,0.1481510629764475
4,0.7929380061594616,0.41187231329510743,0.9368102882735053,0.15058790732915198
5,0.797564731379035,0.406973652843332,0.9564287547253574,0.14753492387627926
6,0.79758611839854,0.4059488870024178,0.94778864522694,0.13802038128534108
7,0.7997675943880461,0.4003913888770008,0.9592802760119638,0.15123223605336514
8,0.8009937835063305,0.39839926073430704,0.9463058541732015,0.14165451977135446
9,0.8016567811109844,0.3985924020832806,0.9952094442232045,0.1451838366444462
10,0.8109815216151477,0.38658008379839404,0.9874818215517979,0.13569249419630425
